transaction_id,timestamp,amount,channel,country,customer_segment,merchant_category,risk_score,is_fraud
TX000691,2024-06-08 08:00,777.16,Card,DE,Corporate,Real Estate,45,0
TX000692,2024-04-09 22:00,15837.56,SWIFT,US,Corporate,Crypto,85,0
TX000693,2024-01-08 02:00,5530.56,Wire,CN,SME,Financial Services,66,0
TX000694,2024-03-17 19:00,1944.57,Card,KY,SME,Financial Services,56,0
TX000695,2024-02-05 00:00,813.82,Card,US,Retail,Crypto,47,0
TX000696,2024-06-12 20:00,210.49,Card,SG,SME,Financial Services,44,0
TX000697,2024-03-30 03:00,151.86,Card,GB,Retail,Financial Services,32,0
TX000698,2024-03-30 08:00,763.23,ACH,GB,Retail,Real Estate,42,0
TX000699,2024-05-18 07:00,518.71,Card,GB,SME,Retail,47,0
TX000700,2024-05-10 14:00,443.8,Card,US,SME,Retail,48,0
TX000701,2024-05-25 14:00,814.72,Card,US,Corporate,Gambling,47,0
TX000702,2024-03-20 06:00,915.44,ACH,RU,SME,Gambling,79,0
TX000703,2024-01-30 13:00,2743.42,SWIFT,US,Retail,Gambling,64,0
TX000704,2024-07-17 09:00,3061.6,Wire,US,Retail,Retail,64,0
TX000705,2024-03-14 08:00,180.56,ACH,GB,Retail,Crypto,46,0
TX000706,2024-06-17 10:00,506.56,ACH,AE,Retail,Real Estate,46,0
TX000707,2024-04-04 23:00,740.52,Card,DE,SME,Real Estate,47,0
TX000708,2024-02-14 00:00,336.62,Card,SG,SME,Retail,34,0
TX000709,2024-07-03 17:00,21913.83,SWIFT,GB,SME,Crypto,78,0
TX000710,2024-07-11 01:00,719.46,Card,RU,Corporate,Crypto,67,0
TX000711,2024-04-29 10:00,3123.28,ACH,US,SME,Crypto,44,0
TX000712,2024-03-20 09:00,2407.15,Wire,US,Retail,Retail,58,0
TX000713,2024-01-04 01:00,881.37,Card,AE,HNW,Retail,58,0
TX000714,2024-01-16 19:00,9289.02,SWIFT,DE,Retail,Gambling,78,0
TX000715,2024-05-18 10:00,24.49,Card,AE,Retail,Crypto,25,0
TX000716,2024-01-16 19:00,2627.88,ACH,SG,HNW,Real Estate,46,0
TX000717,2024-04-28 20:00,716.39,Card,AE,Retail,Financial Services,57,0
TX000718,2024-04-28 01:00,7652.82,Crypto,SG,Retail,Financial Services,65,0
TX000719,2024-07-09 03:00,4071.07,SWIFT,AE,Retail,Real Estate,63,0
TX000720,2024-04-15 18:00,1257.21,Card,US,Retail,Financial Services,57,0
TX000721,2024-01-30 08:00,860.2,ACH,SG,Retail,Crypto,58,0
TX000722,2024-02-29 16:00,272.51,ACH,GB,SME,Retail,56,0
TX000723,2024-04-02 18:00,677.5,Card,RU,SME,Real Estate,56,0
TX000724,2024-01-08 15:00,3395.73,Wire,US,Corporate,Retail,70,0
TX000725,2024-04-10 22:00,3013.15,Wire,GB,Retail,Crypto,57,0
TX000726,2024-04-01 12:00,827.88,ACH,GB,Retail,Gambling,45,0
TX000727,2024-01-03 02:00,363.67,Card,SG,HNW,Retail,49,0
TX000728,2024-03-15 18:00,621.59,Wire,US,SME,Gambling,53,0
TX000729,2024-01-20 14:00,206.0,Card,US,Corporate,Real Estate,44,0
TX000730,2024-03-06 16:00,1767.84,Card,AE,Retail,Crypto,53,0
TX000731,2024-04-16 01:00,91.42,Card,AE,SME,Financial Services,46,0
TX000732,2024-04-01 10:00,84.06,Card,RU,SME,Real Estate,56,0
TX000733,2024-06-20 07:00,280.39,Card,US,HNW,Financial Services,51,0
TX000734,2024-03-28 11:00,886.89,ACH,GB,Retail,Crypto,51,0
TX000735,2024-04-18 23:00,261.75,Card,AE,Corporate,Crypto,46,0
TX000736,2024-05-21 02:00,3534.56,Wire,GB,SME,Crypto,64,0
TX000737,2024-07-17 13:00,2073.98,Card,GB,Retail,Gambling,55,0
TX000738,2024-04-30 08:00,113.14,Card,US,Retail,Financial Services,53,0
TX000739,2024-02-24 10:00,577.44,ACH,AE,Retail,Gambling,56,0
TX000740,2024-07-16 08:00,148.92,Card,GB,Retail,Retail,43,0
TX000741,2024-02-02 05:00,4866.59,Wire,DE,SME,Real Estate,57,0
TX000742,2024-04-15 09:00,271.1,Card,CN,Retail,Crypto,51,0
TX000743,2024-02-03 06:00,4102.4,Wire,SG,Corporate,Crypto,62,0
TX000744,2024-07-04 17:00,24313.01,Wire,US,Corporate,Real Estate,69,0
TX000745,2024-06-12 15:00,2601.76,Wire,RU,Retail,Financial Services,84,0
TX000746,2024-05-31 16:00,193.39,Card,US,Retail,Financial Services,33,0
TX000747,2024-07-18 08:00,4149.9,Wire,DE,SME,Gambling,80,0
TX000748,2024-04-30 12:00,208.1,Card,SG,Retail,Crypto,39,0
TX000749,2024-04-24 16:00,16.87,Card,AE,Retail,Gambling,42,0
TX000750,2024-07-14 10:00,587.07,ACH,US,Corporate,Financial Services,44,0
TX000751,2024-01-03 11:00,4961.34,Crypto,KY,SME,Gambling,92,0
TX000752,2024-03-29 11:00,653.87,ACH,SG,Corporate,Real Estate,65,0
TX000753,2024-01-01 00:00,3174.45,Crypto,CN,HNW,Financial Services,77,0
TX000754,2024-01-20 00:00,894.14,ACH,CN,SME,Gambling,43,0
TX000755,2024-04-19 15:00,1356.9,Crypto,GB,SME,Crypto,75,0
TX000756,2024-03-16 16:00,1195.68,Wire,US,Retail,Gambling,58,0
TX000757,2024-05-04 05:00,277.6,Card,GB,Corporate,Gambling,41,0
TX000758,2024-07-10 12:00,590.08,Card,US,Retail,Gambling,41,0
TX000759,2024-02-05 21:00,6257.16,SWIFT,GB,Retail,Financial Services,66,0
TX000760,2024-02-20 00:00,131.14,ACH,DE,Retail,Retail,36,0
TX000761,2024-07-09 22:00,26.68,Card,US,Retail,Crypto,27,0
TX000762,2024-01-27 15:00,112.93,Card,US,SME,Crypto,42,0
TX000763,2024-07-11 15:00,18518.84,Wire,AE,HNW,Crypto,76,0
TX000764,2024-02-19 17:00,10389.57,Wire,US,Corporate,Crypto,74,0
TX000765,2024-06-29 21:00,964.34,ACH,DE,Retail,Real Estate,50,0
TX000766,2024-03-28 03:00,409.25,Card,US,Corporate,Retail,35,0
TX000767,2024-06-25 23:00,133.76,Card,CN,Retail,Financial Services,50,0
TX000768,2024-02-15 01:00,158.12,Card,GB,Retail,Real Estate,46,0
TX000769,2024-03-15 10:00,38049.47,Wire,US,Corporate,Retail,79,0
TX000770,2024-04-05 07:00,714.47,ACH,KY,SME,Financial Services,66,0
TX000771,2024-02-04 00:00,6097.08,Crypto,DE,Corporate,Retail,78,0
TX000772,2024-02-23 17:00,1376.42,Card,US,HNW,Real Estate,37,0
TX000773,2024-05-15 09:00,12816.58,SWIFT,AE,SME,Retail,77,1
TX000774,2024-01-01 06:00,3350.65,Wire,DE,HNW,Gambling,52,0
TX000775,2024-07-09 16:00,11561.65,Wire,CN,SME,Gambling,71,0
TX000776,2024-04-27 05:00,6854.1,SWIFT,DE,Retail,Gambling,73,0
TX000777,2024-01-10 20:00,396.12,Card,RU,Corporate,Real Estate,73,0
TX000778,2024-04-14 05:00,227.08,Card,KY,Corporate,Retail,56,0
TX000779,2024-02-20 03:00,91.59,Card,SG,SME,Real Estate,46,0
TX000780,2024-04-02 02:00,82.68,Card,KY,Retail,Financial Services,49,0
TX000781,2024-01-07 17:00,1926.14,ACH,US,HNW,Financial Services,51,0
TX000782,2024-06-08 08:00,135.29,Card,GB,SME,Retail,34,0
TX000783,2024-02-23 03:00,8912.2,Wire,DE,Corporate,Gambling,57,0
TX000784,2024-06-08 01:00,343.46,Card,GB,Corporate,Retail,53,0
TX000785,2024-02-23 11:00,2761.36,Wire,GB,Retail,Real Estate,61,0
TX000786,2024-07-07 21:00,15713.71,Wire,US,HNW,Financial Services,48,0
TX000787,2024-04-07 08:00,188.96,Card,SG,Retail,Crypto,35,0
TX000788,2024-04-13 00:00,6926.78,SWIFT,US,Retail,Crypto,63,0
TX000789,2024-05-30 01:00,239.1,Card,SG,Retail,Real Estate,49,0
TX000790,2024-06-02 15:00,7694.23,Crypto,US,Corporate,Financial Services,72,0
TX000791,2024-03-10 06:00,213.62,Card,RU,Retail,Gambling,61,0
TX000792,2024-01-30 09:00,198.38,Card,GB,HNW,Retail,45,0
TX000793,2024-06-24 11:00,1823.07,ACH,AE,SME,Financial Services,72,0
TX000794,2024-03-11 21:00,5219.54,Wire,GB,Retail,Crypto,81,1
TX000795,2024-04-20 11:00,315.04,Card,US,Corporate,Gambling,49,0
TX000796,2024-04-02 01:00,9045.43,Wire,US,HNW,Crypto,65,0
TX000797,2024-01-01 18:00,2864.52,Wire,CN,SME,Crypto,57,0
TX000798,2024-02-13 15:00,547.04,ACH,AE,Retail,Crypto,58,0
TX000799,2024-02-23 04:00,3443.99,SWIFT,GB,Corporate,Financial Services,68,0
TX000800,2024-02-28 19:00,758.59,ACH,US,SME,Gambling,39,0
TX000801,2024-03-27 02:00,371.84,Card,KY,SME,Financial Services,67,0
TX000802,2024-07-09 19:00,159.06,Card,SG,Retail,Financial Services,74,1
TX000803,2024-06-23 03:00,185.32,Card,GB,Retail,Crypto,40,0
TX000804,2024-01-28 03:00,125.6,Card,GB,HNW,Financial Services,33,0
TX000805,2024-06-01 15:00,1220.02,Card,KY,Corporate,Retail,86,1
TX000806,2024-01-29 14:00,130.64,Card,SG,SME,Gambling,38,0
TX000807,2024-05-16 05:00,3213.19,Crypto,CN,SME,Real Estate,73,0
TX000808,2024-06-05 07:00,4479.61,Wire,US,Corporate,Financial Services,70,0
TX000809,2024-02-07 13:00,528.53,Card,AE,SME,Real Estate,39,0
TX000810,2024-04-17 13:00,10846.72,Crypto,RU,SME,Real Estate,92,0
TX000811,2024-05-07 10:00,1917.78,Crypto,CN,Retail,Real Estate,75,0
TX000812,2024-01-30 06:00,108.35,Card,US,SME,Financial Services,26,0
TX000813,2024-07-16 21:00,509.54,ACH,AE,Corporate,Crypto,45,0
TX000814,2024-07-02 13:00,301.31,Card,RU,Retail,Crypto,60,0
TX000815,2024-04-12 16:00,564.27,Card,GB,HNW,Gambling,51,0
TX000816,2024-01-31 11:00,410.81,ACH,US,SME,Retail,50,0
TX000817,2024-04-17 01:00,977.74,Crypto,AE,Retail,Gambling,63,0
TX000818,2024-01-14 17:00,150.79,Card,US,Corporate,Retail,42,0
TX000819,2024-05-14 04:00,503.35,Card,US,Corporate,Crypto,49,0
TX000820,2024-01-15 22:00,4189.69,SWIFT,CN,SME,Real Estate,74,0
TX000821,2024-06-28 13:00,4216.38,Wire,US,Retail,Retail,61,0
TX000822,2024-05-31 03:00,108.59,ACH,AE,Retail,Financial Services,46,0
TX000823,2024-06-01 13:00,3458.43,Crypto,SG,Retail,Gambling,96,1
TX000824,2024-05-19 16:00,2158.71,ACH,DE,Retail,Retail,45,0
TX000825,2024-02-23 12:00,125.58,Card,AE,Retail,Real Estate,59,0
TX000826,2024-03-31 16:00,1673.71,ACH,SG,HNW,Retail,52,0
TX000827,2024-03-18 18:00,499.86,Card,AE,SME,Financial Services,40,0
TX000828,2024-07-08 13:00,1960.53,Card,US,HNW,Real Estate,45,0
TX000829,2024-01-14 04:00,1589.94,ACH,AE,HNW,Financial Services,72,0
TX000830,2024-07-03 07:00,490.85,Card,DE,HNW,Financial Services,46,0
TX000831,2024-01-09 11:00,272.84,Card,CN,Corporate,Gambling,36,0
TX000832,2024-07-15 09:00,462.76,Card,SG,SME,Crypto,59,0
TX000833,2024-02-07 21:00,3995.37,SWIFT,US,SME,Real Estate,65,0
TX000834,2024-03-09 09:00,1204.23,ACH,DE,SME,Financial Services,61,0
TX000835,2024-01-08 09:00,6850.36,Wire,US,HNW,Retail,67,0
TX000836,2024-05-04 08:00,591.01,ACH,US,Retail,Gambling,47,0
TX000837,2024-06-05 15:00,865.44,SWIFT,GB,Retail,Crypto,47,0
TX000838,2024-01-27 05:00,105.01,ACH,AE,SME,Retail,38,0
TX000839,2024-04-28 07:00,528.4,Card,AE,Retail,Crypto,46,0
TX000840,2024-01-06 19:00,205.88,Card,DE,SME,Real Estate,49,0
TX000841,2024-06-25 06:00,209.33,Card,AE,Retail,Retail,47,0
TX000842,2024-06-29 16:00,601.84,Card,US,Retail,Gambling,44,0
TX000843,2024-06-13 13:00,457.87,Card,US,SME,Retail,49,0
TX000844,2024-07-14 08:00,454.7,Card,KY,SME,Crypto,49,0
TX000845,2024-04-29 11:00,222.12,Card,SG,Retail,Crypto,47,0
TX000846,2024-03-22 04:00,176.61,Card,GB,Retail,Gambling,46,0
TX000847,2024-01-08 03:00,453.89,Card,CN,Corporate,Retail,47,0
TX000848,2024-05-08 05:00,2603.38,SWIFT,GB,Retail,Financial Services,55,0
TX000849,2024-05-22 01:00,2936.64,Wire,US,SME,Gambling,51,0
TX000850,2024-03-18 00:00,632.45,ACH,US,HNW,Financial Services,47,0
TX000851,2024-06-13 01:00,2352.91,ACH,CN,HNW,Retail,52,0
TX000852,2024-02-23 12:00,273.18,Card,US,HNW,Gambling,44,0
TX000853,2024-03-01 20:00,1045.88,Card,US,Corporate,Gambling,41,0
TX000854,2024-02-03 19:00,42.46,Card,GB,SME,Gambling,30,0
TX000855,2024-05-10 18:00,822.94,Crypto,CN,Retail,Financial Services,74,0
TX000856,2024-02-15 23:00,874.0,Card,US,Corporate,Retail,38,0
TX000857,2024-01-29 03:00,11.99,Card,US,Retail,Crypto,30,0
TX000858,2024-04-26 18:00,1328.15,Wire,DE,Retail,Retail,62,0
TX000859,2024-05-27 10:00,6102.51,Wire,US,Retail,Crypto,71,0
TX000860,2024-03-26 07:00,1455.95,Card,US,Retail,Crypto,55,0
TX000861,2024-03-13 15:00,148.42,Card,CN,Retail,Financial Services,37,0
TX000862,2024-06-17 10:00,2469.71,ACH,CN,SME,Retail,82,1
TX000863,2024-07-10 03:00,1546.75,Wire,SG,Retail,Gambling,61,0
TX000864,2024-03-24 15:00,1891.71,ACH,SG,SME,Gambling,62,0
TX000865,2024-03-20 15:00,1767.09,Wire,KY,SME,Retail,71,0
TX000866,2024-01-22 01:00,14014.29,Wire,GB,Corporate,Crypto,67,0
TX000867,2024-06-09 02:00,601.82,ACH,US,Retail,Financial Services,48,0
TX000868,2024-07-19 13:00,2844.23,Crypto,SG,Corporate,Gambling,82,0
TX000869,2024-02-25 07:00,1255.25,Wire,US,Retail,Retail,63,0
TX000870,2024-03-30 14:00,4420.21,Wire,US,Retail,Crypto,66,0
TX000871,2024-03-17 21:00,574.72,ACH,AE,SME,Financial Services,51,0
TX000872,2024-07-19 21:00,445.11,ACH,US,Retail,Real Estate,43,0
TX000873,2024-01-13 21:00,8429.65,SWIFT,US,Corporate,Retail,65,0
TX000874,2024-04-05 07:00,4293.04,Card,DE,Retail,Retail,56,0
TX000875,2024-07-18 00:00,27610.61,Wire,US,Retail,Retail,64,0
TX000876,2024-05-10 01:00,483.23,Card,CN,HNW,Financial Services,50,0
TX000877,2024-04-27 01:00,357.89,Card,DE,SME,Retail,31,0
TX000878,2024-07-18 08:00,1179.61,Card,GB,Corporate,Crypto,48,0
TX000879,2024-04-27 08:00,978.42,Card,CN,HNW,Retail,52,0
TX000880,2024-03-13 00:00,127.2,Card,CN,Retail,Retail,70,1
TX000881,2024-06-19 08:00,1026.9,Card,US,Corporate,Crypto,49,0
TX000882,2024-04-23 15:00,20572.89,SWIFT,US,Corporate,Real Estate,63,0
TX000883,2024-03-09 12:00,1095.05,ACH,US,Corporate,Crypto,60,0
TX000884,2024-04-16 02:00,613.39,Card,DE,Corporate,Financial Services,34,0
TX000885,2024-01-31 09:00,190.62,ACH,DE,Retail,Gambling,35,0
TX000886,2024-01-08 11:00,22.06,Card,AE,Retail,Gambling,29,0
TX000887,2024-01-27 09:00,923.54,ACH,CN,Corporate,Crypto,55,0
TX000888,2024-05-08 22:00,492.82,Card,US,HNW,Gambling,64,0
TX000889,2024-05-22 16:00,28385.0,SWIFT,US,Retail,Crypto,71,0
TX000890,2024-06-27 14:00,59.95,Card,GB,Retail,Gambling,36,0
TX000891,2024-01-06 05:00,195.71,Card,GB,SME,Real Estate,47,0
TX000892,2024-06-15 04:00,64289.42,SWIFT,US,HNW,Gambling,75,0
TX000893,2024-04-27 07:00,3601.64,Wire,SG,Retail,Retail,51,0
TX000894,2024-05-19 20:00,772.98,ACH,DE,HNW,Retail,51,0
TX000895,2024-02-08 02:00,26856.69,SWIFT,US,SME,Crypto,67,0
TX000896,2024-04-13 09:00,683.34,Card,US,HNW,Real Estate,50,0
TX000897,2024-02-18 07:00,112.62,ACH,US,Retail,Retail,32,0
TX000898,2024-06-07 15:00,612.42,ACH,AE,Retail,Crypto,45,0
TX000899,2024-06-03 15:00,6112.79,Wire,SG,Retail,Retail,64,0
TX000900,2024-04-19 23:00,2701.9,SWIFT,DE,Retail,Gambling,66,0
TX000901,2024-06-07 11:00,977.95,Card,AE,HNW,Retail,56,0
TX000902,2024-01-11 15:00,256.41,Card,KY,Corporate,Gambling,51,0
TX000903,2024-03-13 10:00,448.95,ACH,RU,Retail,Retail,62,0
TX000904,2024-03-01 18:00,135.21,Card,KY,SME,Financial Services,53,0
TX000905,2024-05-05 11:00,549.94,ACH,CN,Retail,Gambling,47,0
TX000906,2024-03-10 16:00,995.34,ACH,CN,HNW,Gambling,62,0
TX000907,2024-05-14 00:00,130.84,Card,DE,Retail,Financial Services,44,0
TX000908,2024-02-21 12:00,2822.71,ACH,GB,Corporate,Gambling,78,1
TX000909,2024-04-27 15:00,204.15,Card,KY,Retail,Financial Services,52,0
TX000910,2024-06-13 19:00,3123.5,Wire,SG,SME,Gambling,62,0
TX000911,2024-01-19 11:00,592.07,Card,GB,Retail,Gambling,39,0
TX000912,2024-05-18 08:00,2845.66,Wire,US,SME,Real Estate,60,0
TX000913,2024-05-10 13:00,1540.25,ACH,DE,SME,Financial Services,58,0
TX000914,2024-01-12 16:00,141.66,Card,US,Retail,Crypto,34,0
TX000915,2024-03-04 07:00,8436.53,Crypto,US,SME,Financial Services,65,0
TX000916,2024-05-09 07:00,253.84,Card,AE,Corporate,Retail,46,0
TX000917,2024-04-18 03:00,3406.67,ACH,US,HNW,Gambling,48,0
TX000918,2024-05-22 17:00,1712.54,Crypto,SG,Retail,Financial Services,66,0
TX000919,2024-03-28 13:00,323.73,Card,GB,Retail,Gambling,45,0
TX000920,2024-04-23 02:00,1058.02,ACH,AE,HNW,Crypto,53,0
TX000921,2024-06-26 07:00,330.98,Card,US,Corporate,Gambling,51,0
TX000922,2024-02-05 01:00,1534.85,Crypto,SG,Retail,Financial Services,91,1
TX000923,2024-02-16 11:00,137.91,Card,US,Retail,Gambling,24,0
TX000924,2024-02-28 14:00,3836.14,SWIFT,KY,Retail,Financial Services,79,0
TX000925,2024-05-12 00:00,13751.91,ACH,US,HNW,Gambling,61,0
TX000926,2024-07-14 19:00,326.61,Card,DE,Corporate,Retail,32,0
TX000927,2024-03-04 16:00,17049.8,SWIFT,US,Corporate,Gambling,70,0
TX000928,2024-06-19 08:00,345.16,ACH,CN,Retail,Crypto,81,1
TX000929,2024-06-16 16:00,160.35,Card,SG,SME,Crypto,42,0
TX000930,2024-04-08 19:00,113.16,Card,SG,Retail,Real Estate,49,0
TX000931,2024-03-07 18:00,93.69,Card,KY,Retail,Retail,51,0
TX000932,2024-04-02 10:00,1339.74,ACH,GB,SME,Financial Services,49,0
TX000933,2024-02-13 09:00,361.31,Card,CN,SME,Gambling,57,0
TX000934,2024-03-01 20:00,288.73,ACH,KY,Retail,Gambling,58,0
TX000935,2024-06-11 13:00,466.26,Card,US,Retail,Real Estate,52,0
TX000936,2024-03-18 21:00,639.57,Crypto,GB,SME,Real Estate,66,0
TX000937,2024-03-21 06:00,101.7,Card,SG,SME,Real Estate,37,0
TX000938,2024-03-03 05:00,10934.12,Wire,US,SME,Retail,54,0
TX000939,2024-05-04 03:00,480.51,ACH,RU,Retail,Crypto,94,1
TX000940,2024-05-28 16:00,2531.92,SWIFT,KY,Retail,Crypto,73,0
TX000941,2024-01-27 12:00,2199.84,Crypto,DE,Retail,Crypto,63,0
TX000942,2024-03-08 18:00,410.81,ACH,US,Retail,Real Estate,40,0
TX000943,2024-02-01 01:00,658.72,Card,KY,SME,Gambling,64,0
TX000944,2024-01-23 18:00,1859.0,Crypto,RU,Retail,Retail,97,0
TX000945,2024-01-25 18:00,385.05,Card,GB,Retail,Retail,35,0
TX000946,2024-04-26 11:00,11519.3,SWIFT,GB,HNW,Retail,68,0
TX000947,2024-06-21 07:00,95.11,Card,SG,Retail,Financial Services,42,0
TX000948,2024-04-07 22:00,1018.95,Wire,US,SME,Gambling,46,0
TX000949,2024-05-12 16:00,54.14,Card,US,Retail,Crypto,35,0
TX000950,2024-01-20 09:00,81.59,Card,AE,Retail,Crypto,47,0
TX000951,2024-02-29 23:00,6109.24,Wire,US,SME,Crypto,50,0
TX000952,2024-02-17 17:00,2894.34,Crypto,SG,SME,Crypto,68,0
TX000953,2024-06-22 02:00,134.2,Card,DE,Retail,Real Estate,32,0
TX000954,2024-05-11 03:00,1391.92,ACH,SG,HNW,Retail,54,0
TX000955,2024-04-01 08:00,42817.83,SWIFT,US,SME,Real Estate,67,0
TX000956,2024-06-20 07:00,1935.13,Wire,US,Retail,Gambling,53,0
TX000957,2024-01-14 05:00,219.92,Card,US,Retail,Retail,37,0
TX000958,2024-02-06 05:00,123.61,ACH,RU,Retail,Crypto,76,0
TX000959,2024-01-06 13:00,30.9,Card,US,Retail,Crypto,28,0
TX000960,2024-01-09 12:00,1014.76,Wire,US,Retail,Financial Services,58,0
TX000961,2024-05-01 19:00,138.96,Card,GB,Corporate,Financial Services,35,0
TX000962,2024-02-16 01:00,1354.09,Wire,CN,SME,Real Estate,95,1
TX000963,2024-04-16 16:00,6511.4,ACH,SG,Corporate,Retail,51,0
TX000964,2024-03-28 08:00,11839.74,Wire,GB,SME,Real Estate,61,0
TX000965,2024-01-26 14:00,1791.92,SWIFT,GB,Retail,Gambling,58,0
TX000966,2024-04-07 15:00,9061.37,SWIFT,CN,Retail,Financial Services,78,0
TX000967,2024-06-15 10:00,522.69,ACH,CN,SME,Real Estate,44,0
TX000968,2024-01-22 06:00,199.94,Card,CN,Corporate,Financial Services,52,0
TX000969,2024-01-29 06:00,2007.65,ACH,AE,Retail,Retail,68,0
TX000970,2024-03-07 10:00,1487.51,Wire,DE,Retail,Retail,57,0
TX000971,2024-05-10 01:00,402.14,Card,US,SME,Real Estate,45,0
TX000972,2024-05-23 07:00,2230.07,ACH,CN,SME,Real Estate,57,0
TX000973,2024-03-28 13:00,2172.35,ACH,KY,Retail,Crypto,71,0
TX000974,2024-01-07 06:00,852.09,Wire,DE,Retail,Financial Services,47,0
TX000975,2024-02-20 15:00,4706.99,Crypto,GB,SME,Financial Services,60,0
TX000976,2024-04-20 04:00,1035.25,Wire,US,Corporate,Crypto,66,0
TX000977,2024-07-13 09:00,3416.98,Crypto,AE,SME,Crypto,75,0
TX000978,2024-06-15 04:00,560.45,Card,KY,Retail,Financial Services,81,1
TX000979,2024-01-28 19:00,233.89,Card,US,Corporate,Financial Services,40,0
TX000980,2024-04-24 12:00,229.89,ACH,US,Retail,Real Estate,52,0
TX000981,2024-07-18 09:00,7888.01,Wire,US,Corporate,Gambling,85,1
TX000982,2024-01-23 03:00,1226.23,ACH,GB,Corporate,Crypto,52,0
TX000983,2024-02-12 14:00,112.12,Card,DE,Corporate,Gambling,37,0
TX000984,2024-06-26 19:00,133.14,Card,US,Retail,Crypto,35,0
TX000985,2024-04-21 01:00,1351.37,SWIFT,KY,Retail,Retail,83,0
TX000986,2024-02-25 18:00,947.22,ACH,US,Retail,Real Estate,53,0
TX000987,2024-04-10 00:00,230.61,Wire,DE,Retail,Retail,62,0
TX000988,2024-03-24 19:00,5097.15,Wire,KY,Retail,Gambling,78,0
TX000989,2024-06-27 21:00,289.3,ACH,AE,Retail,Financial Services,44,0
TX000990,2024-05-14 11:00,4107.55,Crypto,US,Retail,Crypto,70,0
TX000991,2024-01-06 21:00,16100.63,Crypto,US,SME,Gambling,76,0
TX000992,2024-05-03 13:00,352.24,Card,GB,Retail,Retail,73,1
TX000993,2024-04-26 00:00,2966.94,SWIFT,CN,Retail,Financial Services,84,0
TX000994,2024-01-07 13:00,20295.89,Wire,KY,SME,Crypto,81,0
TX000995,2024-02-24 16:00,284.52,Card,GB,HNW,Gambling,48,0
TX000996,2024-05-20 09:00,2627.71,ACH,US,Retail,Retail,57,0
TX000997,2024-07-16 10:00,377.47,Card,US,Corporate,Retail,55,0
TX000998,2024-01-24 04:00,203.16,Card,DE,Retail,Financial Services,58,0
TX000999,2024-03-03 20:00,4486.59,Wire,CN,Retail,Real Estate,71,0
TX001000,2024-04-15 12:00,1128.93,Crypto,KY,Retail,Financial Services,74,0
TX001001,2024-06-11 02:00,95.47,Card,US,Retail,Financial Services,41,0
TX001002,2024-03-01 13:00,1951.75,Wire,US,Retail,Gambling,64,0
TX001003,2024-02-20 10:00,157.37,Card,AE,Corporate,Financial Services,55,0
TX001004,2024-03-25 12:00,1421.98,SWIFT,AE,Retail,Real Estate,56,0
TX001005,2024-05-04 08:00,227.23,Card,GB,Retail,Real Estate,55,0
TX001006,2024-06-26 19:00,612.57,Card,RU,Corporate,Financial Services,72,0
TX001007,2024-01-07 06:00,57.17,Card,SG,Retail,Real Estate,37,0
TX001008,2024-06-11 03:00,534.59,ACH,CN,Retail,Gambling,54,0
TX001009,2024-02-04 05:00,1413.98,ACH,RU,Retail,Crypto,71,0
TX001010,2024-07-07 10:00,355.8,Card,SG,Retail,Gambling,49,0
TX001011,2024-01-12 16:00,1108.14,ACH,US,Corporate,Real Estate,52,0
TX001012,2024-02-14 20:00,1037.95,ACH,AE,HNW,Crypto,47,0
TX001013,2024-07-16 13:00,91.65,Card,US,Retail,Real Estate,27,0
TX001014,2024-02-28 01:00,327.84,ACH,CN,Corporate,Financial Services,39,0
TX001015,2024-06-03 14:00,1177.15,Card,DE,Retail,Gambling,53,0
TX001016,2024-06-22 23:00,3514.94,Crypto,DE,Corporate,Financial Services,82,0
TX001017,2024-04-25 22:00,1569.86,Crypto,US,Retail,Crypto,61,0
TX001018,2024-06-03 15:00,93.35,Card,KY,Retail,Financial Services,55,0
TX001019,2024-03-16 11:00,104.19,Card,US,Retail,Gambling,51,0
TX001020,2024-04-28 01:00,8352.4,SWIFT,GB,SME,Retail,50,0
TX001021,2024-02-09 22:00,10962.96,ACH,SG,HNW,Retail,76,1
TX001022,2024-05-05 02:00,57.36,Card,SG,Retail,Real Estate,32,0
TX001023,2024-04-04 21:00,276.01,Card,CN,HNW,Financial Services,38,0
TX001024,2024-01-20 22:00,250.88,Card,US,SME,Gambling,43,0
TX001025,2024-05-08 00:00,3699.59,Crypto,SG,Retail,Gambling,69,0
TX001026,2024-07-03 17:00,155.53,Card,KY,SME,Gambling,53,0
TX001027,2024-02-26 11:00,106.42,Card,US,SME,Real Estate,36,0
TX001028,2024-06-28 03:00,27.26,Card,US,Retail,Real Estate,35,0
TX001029,2024-05-30 01:00,724.24,Card,DE,Corporate,Retail,40,0
TX001030,2024-05-03 04:00,242.71,Card,KY,SME,Crypto,47,0
TX001031,2024-04-18 07:00,10893.92,SWIFT,SG,Retail,Crypto,70,0
TX001032,2024-05-17 06:00,658.54,Card,GB,HNW,Financial Services,45,0
TX001033,2024-05-22 03:00,715.21,Card,KY,Corporate,Financial Services,61,0
TX001034,2024-04-09 22:00,140.92,Card,AE,Retail,Real Estate,49,0
TX001035,2024-07-18 16:00,1216.73,ACH,CN,HNW,Crypto,53,0
TX001036,2024-05-30 08:00,21281.07,SWIFT,DE,Corporate,Financial Services,72,0
TX001037,2024-01-15 01:00,1347.11,SWIFT,US,Retail,Financial Services,57,0
TX001038,2024-03-27 07:00,91.94,Card,US,Retail,Real Estate,40,0
